Year,County,State,Data_Value,Sex,lon,lat,AVG(Data_Value)
2019,Crawford,AR,42.7,Female,-94.24244162,35.58928233,252.9769230769231
2019,Crittenden,AR,87.2,Female,-90.3091356,35.20753051,327.37500000000006
2019,Cross,AR,72.1,Female,-90.77137207,35.29607161,331.925
2019,Desha,AR,69.6,Female,-91.25379277,33.83339511,356.075
2019,Drew,AR,42.7,Female,-91.71969645,33.58953394,269.725
2019,Faulkner,AR,48.0,Female,-92.33163512,35.14737922,359.1
2019,Fulton,AR,38.1,Female,-91.81810809,36.38176765,225.80999999999997
2019,Garland,AR,42.6,Female,-93.15037189,34.57665355,282.475
2019,Grant,AR,19.4,Female,-92.42369723,34.29016919,268.15333333333325
2019,Hempstead,AR,53.9,Female,-93.66872362,33.73544023,311.82500000000005
2019,Hot Spring,AR,35.6,Female,-92.94580252,34.31755753,250.95000000000002
2019,Howard,AR,52.6,Female,-93.9934302,34.08883779,305.0423076923077
2019,Independence,AR,46.6,Female,-91.57024737,35.74167204,336.6
2019,Izard,AR,465.5,Female,-91.91268236,36.09529108,528.15
2019,Johnson,AR,42.1,Female,-93.45980758,35.57011219,241.57272727272724
2019,Lafayette,AR,67.3,Female,-93.60643324,33.24125643,273.66666666666663
2019,Lincoln,AR,41.5,Female,-91.7332809,33.95746231,250.90243902439025
2019,Little River,AR,74.1,Female,-94.23440051,33.70225733,563.425
2019,Logan,AR,52.8,Female,-93.7163227,35.21561728,322.80370370370366
2019,Lonoke,AR,47.2,Female,-91.88866413,34.75415781,438.04999999999995
2019,Miller,AR,66.4,Female,-93.89142094,33.31183739,335.14
2019,Mississippi,AR,86.6,Female,-90.05430901,35.76419548,330.91249999999997
2019,Nevada,AR,38.7,Female,-93.30711929,33.66318,204.12499999999997
2019,Newton,AR,29.0,Female,-93.21784349,35.91987266,229.36250000000004
2019,Ouachita,AR,26.9,Female,-92.88210936,33.59332883,302.375
2019,Phillips,AR,106.6,Female,-90.84818644,34.42824665,245.21818181818182
2019,Poinsett,AR,118.6,Female,-90.66284965,35.57428301,536.15
2019,Polk,AR,33.1,Female,-94.22795734,34.48594762,266.0577777777778
2019,Pope,AR,38.5,Female,-93.03410704,35.44787855,265.62222222222226
2019,Prairie,AR,33.7,Female,-91.55237071,34.82939523,240.575
2019,Pulaski,AR,55.2,Female,-92.31182672,34.7700434,274.2000000000001
2019,Saline,AR,31.0,Female,-92.67673267,34.64676267,235.23999999999995
2019,Scott,AR,38.5,Female,-94.06296276,34.86085327,260.79729729729735
2019,Searcy,AR,88.9,Male,-92.699341,35.91099806,438.5
2019,Sebastian,AR,71.7,Female,-94.27431506,35.19992026,430.275
2019,Sevier,AR,32.3,Female,-94.24086916,33.99718776,300.99090909090916
2019,Sharp,AR,67.4,Male,-91.47966124,36.16120899,313.3
2019,St. Francis,AR,98.1,Female,-90.74868269,35.0220642,419.75
2019,Stone,AR,85.0,Male,-92.1567314,35.85992838,275.15
2019,Union,AR,38.6,Female,-92.59733322,33.17125752,272.59062499999993
2019,Van Buren,AR,107.8,Male,-92.51558576,35.58051364,258.3636363636364
2019,White,AR,54.7,Female,-91.74548122,35.25601241,269.67999999999995
2019,Woodruff,AR,50.5,Female,-91.24298929,35.18620464,284.425
2019,Yell,AR,85.0,Female,-93.41098255,35.00274603,636.0
2019,Apache,AZ,28.7,Female,-109.48881499,35.39549174,235.625
2019,Cochise,AZ,30.2,Female,-109.75104282,31.87909289,223.72500000000002
2019,Coconino,AZ,22.7,Female,-111.7705304,35.83870165,202.575
2019,Gila,AZ,45.1,Female,-110.81179564,33.79993802,312.775
2019,Graham,AZ,27.3,Female,-109.88748087,32.9323244,206.75
2019,Greenlee,AZ,29.9,Female,-109.24016998,33.2151381,53.55
2019,La Paz,AZ,45.5,Female,-113.98119947,33.72916745,316.075
2019,Maricopa,AZ,23.6,Female,-112.49101544,33.34869945,270.45
2019,Mohave,AZ,24.7,Female,-113.75819414,35.70465363,207.425
2019,Navajo,AZ,26.8,Female,-110.3214049,35.39973093,202.1
2019,Pima,AZ,19.0,Female,-111.7895315,32.09746167,193.75
2019,Pinal,AZ,25.1,Female,-111.3447061,32.90459117,191.75
2019,Santa Cruz,AZ,13.6,Female,-110.84651349,31.52595697,215.81428571428572
2019,Yavapai,AZ,21.2,Female,-112.55398049,34.59970126,239.825
2019,Yuma,AZ,21.6,Female,-113.9059001,32.76931338,192.3125
2019,Alameda,CA,19.2,Female,-121.8888742,37.64651553,262.375
2019,Amador,CA,23.7,Female,-120.65138506,38.44650185,252.625
2019,Butte,CA,39.7,Female,-121.60059594,39.66668838,302.625
2019,Calaveras,CA,25.3,Female,-120.55415056,38.20473528,204.2
2019,Colusa,CA,25.3,Female,-122.23749458,39.17753105,330.875
2019,Contra Costa,CA,18.3,Female,-121.92761398,37.91932815,217.10000000000002
2019,Del Norte,CA,33.3,Female,-123.89715128,41.74323775,286.875
2019,El Dorado,CA,6.9,Female,-120.52430261,38.77899611,179.775
2019,Fresno,CA,22.9,Female,-119.6484682,36.75832758,334.875
2019,Glenn,CA,35.0,Female,-122.39206572,39.59807002,367.725
2019,Humboldt,CA,33.9,Female,-123.87560134,40.69934741,314.2083333333333
2019,Imperial,CA,25.2,Female,-115.36578402,33.03934227,257.0
2019,Inyo,CA,29.6,Female,-117.4113848,36.51171492,329.05
2019,Kern,CA,33.4,Female,-118.72976335,35.34280805,374.375
2019,Kings,CA,31.8,Female,-119.81551686,36.07509372,346.79999999999995
2019,Lake,CA,27.9,Female,-122.7534301,39.09954565,222.65526315789472
2019,Lassen,CA,26.7,Female,-120.59438694,40.67339793,245.625
2019,Los Angeles,CA,22.8,Female,-118.22455732,34.32131567,259.45
2019,Madera,CA,31.1,Female,-119.76242561,37.21816257,343.825
2019,Marin,CA,9.1,Female,-122.72353009,38.07370557,154.35
2019,Mariposa,CA,28.1,Female,-119.90532653,37.58143324,267.75
2019,Mendocino,CA,22.3,Female,-123.39147433,39.44027921,258.775
2019,Merced,CA,35.5,Female,-120.71732417,37.19197884,357.52500000000003
2019,Modoc,CA,21.9,Female,-120.72511952,41.58967925,281.25
2019,Mono,CA,13.6,Female,-118.88724473,37.93940061,25.35
2019,Monterey,CA,14.0,Female,-121.23835206,36.21693318,199.05
2019,Napa,CA,24.3,Female,-122.33057392,38.50633205,292.325
2019,Orange,CA,11.7,Female,-117.76100895,33.70307738,247.36249999999995
2019,Placer,CA,15.7,Female,-120.71805514,39.0633578,258.975
2019,Plumas,CA,34.2,Female,-120.83823476,40.00422172,276.20000000000005
2019,Riverside,CA,31.5,Female,-115.99406426,33.74340112,348.375
2019,Sacramento,CA,27.5,Female,-121.34451087,38.44873713,316.075
2019,San Benito,CA,17.6,Female,-121.07370495,36.60541082,244.3
2019,San Bernardino,CA,31.8,Female,-116.17832398,34.84170453,400.825
2019,San Diego,CA,18.4,Female,-116.7354708,33.03388222,263.05
2019,San Francisco,CA,14.5,Female,-122.43967005,37.75668005,201.075
2019,San Joaquin,CA,31.3,Female,-121.27112826,37.93458577,291.35
2019,San Luis Obispo,CA,14.4,Female,-120.40419679,35.38696388,202.325
2019,San Mateo,CA,10.3,Female,-122.32890607,37.4229783,205.3
2019,Santa Barbara,CA,24.0,Female,-120.01509963,34.67137122,260.32500000000005
2019,Santa Clara,CA,16.9,Female,-121.69489388,37.23183219,307.35
2019,Shasta,CA,25.4,Female,-122.04054053,40.76384712,305.65
2019,Siskiyou,CA,20.7,Female,-122.54057506,41.59272954,256.375
2019,Solano,CA,21.1,Female,-121.93305665,38.27021542,273.1
2019,Sonoma,CA,13.1,Female,-122.8873683,38.52851849,202.675
2019,Stanislaus,CA,30.3,Female,-120.99798579,37.5586685,310.04999999999995
2019,Sutter,CA,28.3,Female,-121.69473891,39.03456054,351.6
2019,Tehama,CA,31.5,Female,-122.23382773,40.12551131,271.375
2019,Trinity,CA,23.3,Female,-123.11260159,40.65079058,224.25
2019,Tulare,CA,28.1,Female,-118.8007977,36.21986689,381.95
2019,Tuolumne,CA,18.1,Female,-119.95512881,38.02748978,189.55
2019,Ventura,CA,16.1,Female,-119.08493284,34.45472711,384.275
2019,Yolo,CA,18.2,Female,-121.90174958,38.68650965,308.75
2019,Yuba,CA,39.8,Female,-121.35118019,39.26880722,379.0
2019,Adams,CO,17.1,Female,-104.33724745,39.87350155,251.9
2019,Alamosa,CO,23.7,Female,-105.78835896,37.57261807,228.75
2019,Arapahoe,CO,16.9,Female,-104.33844889,39.64985581,218.375
2019,Archuleta,CO,14.0,Female,-107.04829648,37.19375463,116.675
2019,Baca,CO,51.5,Male,-102.56020416,37.31931207,51.5
2019,Bent,CO,21.2,Female,-103.07205642,37.95504983,47.1
2019,Boulder,CO,11.2,Female,-105.35765102,40.09251652,186.47500000000002
2019,Broomfield,CO,9.9,Female,-105.05475147,39.95332946,143.25
2019,Chaffee,CO,11.7,Female,-106.19402687,38.74728839,114.25
2019,Clear Creek,CO,30.1,Male,-105.64476267,39.68922182,30.1
2019,Conejos,CO,19.4,Female,-106.19111454,37.20059884,233.22500000000002
2019,Costilla,CO,20.3,Female,-105.42785511,37.27823118,36.35
2019,Delta,CO,42.8,Male,-107.86289334,38.86160439,252.0111111111111
2019,Denver,CO,26.6,Female,-104.8787569,39.76014764,271.7
2019,Douglas,CO,10.7,Female,-104.92931266,39.32979609,229.89523809523806
2019,Eagle,CO,8.4,Female,-106.69538477,39.62801893,115.525
2019,El Paso,CO,29.5,Female,-104.52583021,38.83217218,302.7875
2019,Elbert,CO,13.8,Female,-104.13686017,39.28682405,209.46249999999998
2019,Fremont,CO,40.5,Female,-105.43983552,38.47308618,267.12142857142857
2019,Garfield,CO,14.0,Female,-107.90363069,39.59938617,293.34
2019,Gilpin,CO,14.1,Female,-105.52211904,39.85719289,26.150000000000002
2019,Grand,CO,11.4,Female,-106.11836191,40.10268612,70.28
2019,Gunnison,CO,12.9,Female,-107.03174637,38.66688234,90.73333333333333
2019,Huerfano,CO,26.4,Female,-104.96081681,37.68478248,256.75
2019,Kit Carson,CO,11.6,Female,-102.60233003,39.30507096,131.425
2019,La Plata,CO,10.7,Female,-107.84332093,37.2865411,135.75
2019,Larimer,CO,14.8,Female,-105.461346,40.6665482,181.15
2019,Las Animas,CO,25.2,Female,-104.03855881,37.31580747,259.725
2019,Mesa,CO,20.1,Female,-108.46665332,39.01829453,250.35
2019,Moffat,CO,23.8,Female,-108.20750924,40.61835039,169.175
2019,Montezuma,CO,24.6,Female,-108.59648577,37.33894857,254.925
2019,Montrose,CO,18.1,Female,-108.268763,38.40244526,299.425
2019,Otero,CO,31.4,Female,-103.71666321,37.90245342,273.61249999999995
2019,Park,CO,15.4,Female,-105.71731241,39.11969455,146.50833333333333
2019,Pitkin,CO,7.1,Female,-106.9159345,39.21732141,54.96666666666666
2019,Prowers,CO,83.1,Male,-102.39327624,37.95519022,342.09999999999997
2019,Pueblo,CO,22.1,Female,-104.5125508,38.17345603,218.95
2019,Rio Blanco,CO,25.9,Female,-108.21715064,39.97972674,39.849999999999994
2019,Rio Grande,CO,15.5,Female,-106.3829276,37.58224011,150.025
2019,Routt,CO,9.5,Female,-106.99150826,40.48549841,103.36666666666667
2019,Saguache,CO,17.2,Female,-106.28103814,38.08039965,31.6
2019,San Miguel,CO,7.4,Female,-108.40567941,38.0038752,143.76
2019,Summit,CO,9.6,Female,-106.11673645,39.63478674,154.14999999999998
2019,Teller,CO,34.0,Female,-105.16212298,38.88247264,297.25
2019,Weld,CO,16.9,Female,-104.39287223,40.55482116,208.575
2019,Fairfield,CT,13.1,Female,-73.38906168,41.26981021,261.92499999999995
2019,Hartford,CT,17.7,Female,-72.73286489,41.80640818,162.2
2019,Litchfield,CT,13.9,Female,-73.24536131,41.79241885,156.475
2019,Middlesex,CT,16.7,Female,-72.53441759,41.4638754,157.34666666666666
2019,New Haven,CT,19.4,Female,-72.93138677,41.41054281,161.55
2019,New London,CT,15.5,Female,-72.10181975,41.48707349,151.89999999999998
2019,Tolland,CT,11.4,Female,-72.33652636,41.85543784,138.275
2019,Windham,CT,16.6,Female,-71.98752142,41.82999643,258.7375
2019,District of Columbia,DC,74.9,Female,-77.01629654,38.90478149,389.55
2019,Kent,DE,29.6,Female,-75.56832149,39.0861975,283.05625
2019,New Castle,DE,23.0,Female,-75.64790776,39.58128954,137.825
2019,Sussex,DE,21.1,Female,-75.38998958,38.66082304,232.5666666666667
2019,Alachua,FL,21.8,Female,-82.3582731,29.67473333,202.175
2019,Baker,FL,29.3,Female,-82.28454475,30.33091944,174.07000000000002
2019,Bay,FL,26.6,Female,-85.62014803,30.26521996,230.52499999999998
2019,Bradford,FL,32.3,Female,-82.16838471,29.94960955,261.3875
2019,Brevard,FL,19.5,Female,-80.7322747,28.29348219,172.02499999999998
2019,Broward,FL,18.7,Female,-80.48725427,26.15221765,158.25
2019,Charlotte,FL,17.7,Female,-81.91193042,26.90577616,172.575
2019,Citrus,FL,36.5,Female,-82.47808565,28.84868364,236.025
2019,Collier,FL,13.3,Female,-81.34759744,26.11066597,123.85
2019,DeSoto,FL,30.3,Female,-81.80980112,27.1869129,233.2125
2019,Dixie,FL,85.1,Male,-83.15870461,29.60806814,305.3333333333333
2019,Duval,FL,44.5,Female,-81.67054035,30.33208925,243.775
2019,Flagler,FL,18.8,Female,-81.31356131,29.46150917,199.475
2019,Gadsden,FL,49.0,Female,-84.61362742,30.57942857,254.425
2019,Gilchrist,FL,40.9,Female,-82.80034868,29.72601617,288.3666666666666
2019,Glades,FL,32.2,Female,-81.18913198,26.95656327,167.375
2019,Gulf,FL,31.9,Female,-85.23058488,29.95078193,242.275
2019,Hamilton,FL,50.7,Female,-82.94773982,30.49622837,258.19696969696975
2019,Hardee,FL,23.2,Female,-81.80967773,27.49319866,210.925
2019,Hendry,FL,35.4,Female,-81.16537524,26.55370356,262.7
2019,Hernando,FL,35.9,Female,-82.42534757,28.55399141,351.1
2019,Highlands,FL,26.6,Female,-81.34102633,27.34279228,167.325
2019,Hillsborough,FL,32.0,Female,-82.3086698,27.92919595,219.71250000000003
2019,Holmes,FL,44.7,Female,-85.81424864,30.86794622,407.7666666666667
2019,Indian River,FL,14.1,Female,-80.60674657,27.69410136,116.0
2019,Leon,FL,30.0,Female,-84.27776809,30.4579997,299.225
2019,Levy,FL,34.6,Female,-82.74285969,29.31934292,289.25
2019,Manatee,FL,22.8,Female,-82.31568851,27.47181568,168.0
2019,Martin,FL,14.9,Female,-80.43142975,27.07734938,270.37142857142857
2019,Miami-Dade,FL,19.7,Female,-80.55913218,25.61518646,249.95
2019,Nassau,FL,21.4,Female,-81.80202112,30.61048785,195.5625
2019,Okaloosa,FL,23.5,Female,-86.59180031,30.69132305,207.3
2019,Okeechobee,FL,25.4,Female,-80.88886584,27.3867617,149.7
2019,Osceola,FL,26.3,Female,-81.1496766,28.0630433,266.90833333333336
2019,Palm Beach,FL,16.4,Female,-80.4652681,26.64755642,134.925
2019,Pasco,FL,23.1,Female,-82.39455389,28.30865088,228.05
